id,title,genres,Action,Adventure,Casual,Early Access,Free to Play,Gore,Indie,Massively Multiplayer,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Violent
6447.0,Gemini Rue,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6489.0,Broken Sword 4 - the Angel of Death,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500.0,Contraption Maker,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6512.0,Race The Sun,Action;Indie;Racing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6514.0,Infested Planet,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6517.0,Omerta - City of Gangsters,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6546.0,Worms Clan Wars,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6563.0,Divine Divinity,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6590.0,The Book of Unwritten Tales 2,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6610.0,Frozen Synapse,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6617.0,Knock-knock,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6631.0,Black Ice,Action;Indie;RPG;Early Access,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6647.0,Grey Goo,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6654.0,Reus,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6659.0,Bionic Commando,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6672.0,Patrician III,RPG;Simulation;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6684.0,Ziggurat,Action;Indie;RPG,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6703.0,Mountain,Casual;Indie;RPG;Simulation,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6729.0,Faces of War,Action;Simulation;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6736.0,Hammerwatch,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6740.0,Stacking,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6747.0,Osmos,Indie;Casual,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6756.0,Cortex Command,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6757.0,Neverending Nightmares,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6787.0,Beat Hazard,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6814.0,Intrusion 2,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6843.0,RUSH,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6849.0,Proteus,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6852.0,Bus Driver,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6857.0,Survivalist,Action;Adventure;Indie;RPG;Simulation;Strategy,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
6871.0,Space Pirates and Zombies,Action;Indie;RPG;Strategy,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6875.0,Imperium Romanum Gold Edition,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6899.0,The Good Life,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6923.0,The Book of Unwritten Tales,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6948.0,Two Worlds Epic Edition,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6969.0,Street Racing Syndicate,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6983.0,Rake,Action;Adventure;Indie;Simulation,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7042.0,Mad Games Tycoon,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7080.0,The Whispered World Special Edition,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7088.0,Gas Guzzlers Extreme,Action;Racing;Sports,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7103.0,Plug & Play,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7124.0,CRYPTARK,Action;Adventure;Indie;Strategy,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7127.0,Murder Miners,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7147.0,Flashback,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7179.0,Toy Soldiers,Action;Casual;Simulation;Strategy,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7191.0,Anomaly 2,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7217.0,Detective Grimoire,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7224.0,Quantum Conundrum,Casual;Strategy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7241.0,Puzzle Agent,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7251.0,BlazeRush,Action;Indie;Racing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7252.0,The Tiny Bang Story,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7260.0,Desktop Dungeons,Adventure;Casual;Indie;RPG;Strategy,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7296.0,Rodina,Action;Indie;Early Access,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7304.0,Hook,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7318.0,Gray Matter,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7322.0,Bridge Constructor Medieval,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7347.0,The Swapper,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7353.0,Guns of Icarus Online,Action;Adventure;Indie;Simulation,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7355.0,Scania Truck Driving Simulator,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7362.0,Crazy Machines,Casual;Strategy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7363.0,Crayon Physics Deluxe,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7436.0,Front Mission Evolved,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7452.0,Rune Classic,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7457.0,STARWHAL,Action;Casual;Indie;Sports,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7473.0,The Path,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7485.0,"I, Zombie",Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7493.0,Eufloria HD,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7512.0,MXGP - The Official Motocross Videogame,Racing;Simulation;Sports,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7526.0,Revenge of the Titans,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7541.0,Shelter,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7544.0,Submerged,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7548.0,The Silent Age,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7574.0,Super Amazing Wagon Adventure,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7597.0,Delta Force 2,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602.0,Anodyne,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7609.0,Blades of Time,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623.0,Bridge Constructor,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7648.0,Carmageddon Max Pack,Action;Indie;Racing,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7651.0,Cities in Motion,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7656.0,From Dust,Adventure;Simulation,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7660.0,Worms Crazy Golf,Sports;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7672.0,Car Mechanic Simulator 2014,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7687.0,Over 9000 Zombies!,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7701.0,Original War,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7731.0,MX vs. ATV Supercross Encore,Racing;Simulation;Sports,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
7761.0,Dex,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7765.0,The Fall,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7780.0,Alan Wake's American Nightmare,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7790.0,Choice Chamber,Action;Indie;Massively Multiplayer,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7810.0,Sakura Clicker,Sexual Content;Nudity;Casual;Free to Play;Indie,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
7813.0,Executive Assault,Action;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7828.0,Of Orcs And Men,Action;RPG,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7830.0,Papo & Yo,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7842.0,Year Walk,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7854.0,Contrast,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7868.0,King of Dragon Pass,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7879.0,Seven Kingdoms 2 HD,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7884.0,Worms,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7902.0,Joe Danger,Action;Casual;Indie;Racing,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
7916.0,Shatter,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7931.0,Sid Meier's Starships,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7953.0,Jets'n'Guns Gold,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7955.0,Blackwell Convergence,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7996.0,The Basement Collection,Adventure;Indie;Strategy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8012.0,Gods Will Be Watching,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8019.0,Cultures - Northland,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8023.0,They Bleed Pixels,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8035.0,The Witcher Adventure Game,Adventure;Strategy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8093.0,Broken Sword 3 - the Sleeping Dragon,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8126.0,Renegade Ops,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8145.0,Warhammer Quest,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8153.0,Sherlock Holmes versus Jack the Ripper,Adventure;RPG,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8156.0,The Impossible Game,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8157.0,Fairy Fencer F,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8166.0,Shadowgrounds,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175.0,Divekick,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8193.0,The Bridge,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8201.0,Wildlife Park 3,Casual;Indie;Simulation;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
8284.0,Sokobond,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8299.0,Battle Academy,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8313.0,Hidden Object Bundle 4 in 1,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8334.0,Gish,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8340.0,Angry Video Game Nerd Adventures,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8382.0,Puzzle Agent 2,Adventure;Casual,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8384.0,Post Mortem,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391.0,Super House of Dead Ninjas,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8411.0,Angvik,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8413.0,Star Ruler 2,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8419.0,Gratuitous Space Battles,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8422.0,Earth 2150 Trilogy,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8435.0,Joe Dever's Lone Wolf HD Remastered,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8436.0,Evoland,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8458.0,Heavy Bullets,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8484.0,Sakura Angels,Sexual Content;Nudity;Casual;Indie,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8487.0,DeadCore,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8492.0,Lost Horizon,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8511.0,Nation Red,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8512.0,Dreaming Sarah,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8515.0,The Maw,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8525.0,You Must Build A Boat,Action;Casual;Indie;RPG;Strategy,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8531.0,WORLD END ECONOMiCA episode.01,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8540.0,Sunrider Academy,Casual;Indie;Simulation,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8559.0,Hack 'n' Slash,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8560.0,Insanely Twisted Shadow Planet,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8564.0,Rogue Trooper,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8579.0,Starpoint Gemini 2,Action;RPG;Simulation,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8590.0,No Time To Explain Remastered,Action;Adventure;Casual;Indie,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8605.0,Shadowgate,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8710.0,Avernum 6,RPG;Indie,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8727.0,Full Spectrum Warrior,Action;Strategy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8735.0,Emergency 2014,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8736.0,Space Empires IV Deluxe,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8751.0,Imperial Glory,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8755.0,OlliOlli,Indie;Sports,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8757.0,Holy Potatoes! A Weapon Shop?!,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8764.0,HOARD,Action;Casual;Indie;Strategy,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8767.0,Enclave,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8785.0,Circuits,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8788.0,Take On Mars,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8830.0,Electronic Super Joy,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8846.0,SpellForce 2 - Demons of the Past,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8861.0,Warlock - Master of the Arcane,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8895.0,Reign Of Kings,Action;Adventure;Indie;RPG;Simulation,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8904.0,Port Royale 2,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8917.0,HeXen II,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8947.0,Secret Ponchos,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8958.0,Skyborn,Casual;RPG,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8975.0,Foul Play,Action;Adventure;Casual;Indie,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8982.0,Symphony,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9004.0,Soul Gambler,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9008.0,Shadowgrounds Survivor,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9035.0,Disciples Sacred Lands Gold,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9046.0,Demigod,Nudity;Violent;Action;RPG;Strategy,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
9048.0,Lunar Flight,Indie;Simulation,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9088.0,CastleStorm,Action;Indie;Strategy,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9090.0,Sacred Citadel,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104.0,Platypus,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9140.0,Cities in Motion 2,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9144.0,"Sir, You Are Being Hunted",Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9174.0,Fritz Chess 14,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9177.0,NOT A HERO,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9195.0,Karate Master 2 Knock Down Blow,Action;Indie;RPG;Sports,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9212.0,Black Mirror,Violent;Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9221.0,Blockland,Action;Indie;Simulation,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9240.0,Ironcast,Indie;RPG;Strategy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9285.0,Viridi,Casual;Free to Play;Indie;Simulation,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9315.0,American Conquest,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9328.0,Deadfall Adventures,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9345.0,Super Chibi Knight,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9354.0,Robot Roller-Derby Disco Dodgeball,Action;Indie;Sports,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9424.0,Eryi's Action,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9426.0,Super Panda Adventures,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9429.0,Savage Lands,Action;Adventure;Indie;RPG;Simulation;Early Access,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9457.0,Triple Town,Casual;Indie;Strategy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9464.0,Vanguard Princess,Sexual Content;Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9493.0,Unholy Heights,Indie;Simulation;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9522.0,New Star Soccer 5,Indie;Simulation;Sports,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9532.0,Skulls of the Shogun,Indie;Strategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9545.0,Solar 2,Indie;Casual,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9546.0,Civil War II,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9561.0,Labyronia RPG,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9562.0,The Baconing,Action;Adventure;RPG,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9572.0,I Am Alive,Action;Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9602.0,SkyDrift,Indie;Racing,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9631.0,Breach & Clear,Action;RPG;Simulation;Strategy,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9665.0,Convoy,Action;Adventure;Indie;RPG;Strategy,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9666.0,Hero of the Kingdom,Adventure;Casual;Indie;RPG,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
9678.0,Bus-Simulator 2012,Simulation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9695.0,Volgarr the Viking,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9706.0,Star Wolves,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9747.0,Lovely Planet,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9754.0,Dark Echo,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9789.0,Knightmare Tower,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9817.0,Death Rally,Action;Racing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9822.0,The Flame in the Flood,Action;Adventure;Indie,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9824.0,Tower of Guns,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9855.0,Close Combat - Gateway to Caen,Simulation;Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9865.0,DLC Quest,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9907.0,Salt,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9909.0,Just Cause,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942.0,Euro Fishing,Simulation;Sports,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9951.0,Etherlords II,Adventure;Indie;RPG;Strategy,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9952.0,Post Apocalyptic Mayhem,Action;Racing,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9994.0,Steredenn,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9996.0,BIT.TRIP RUNNER,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10017.0,KnightShift,RPG;Strategy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10031.0,Realms of Arkania 3 - Shadows over Riva Classic,RPG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10065.0,Dino D-Day,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10101.0,Jolly Rover,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10109.0,Hard Truck Apocalypse / Ex Machina,Action;Racing;RPG,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10144.0,RACE 07,Racing,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10181.0,bit Dungeon II,Action;Adventure;Indie;RPG,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10198.0,Teddy Floppy Ear - Mountain Adventure,Adventure;Casual;Indie,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10202.0,Ittle Dew,Adventure;Indie,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10209.0,Thunder Wolves,Action;Casual;Indie,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10222.0,12 Labours of Hercules,Casual;Strategy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10257.0,Rise of the Triad,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300.0,The Black Watchmen,Adventure;Indie;RPG,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10307.0,Runestone Keeper,Casual;Indie;RPG;Strategy,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
10328.0,Gunman Clive,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10361.0,Fingered,Casual;Indie,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10372.0,StarMade,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
10382.0,Bardbarian,Action;Adventure;Casual;Indie;RPG;Strategy,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
10385.0,Phoenix Force,Action;Indie,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10409.0,Don Bradman Cricket 14,Indie;Simulation;Sports,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10421.0,Splice,Indie;Casual,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10428.0,Receiver,Action;Indie;Simulation,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
